iteration,rastrigin_seed0_replace.csv,rastrigin_seed10_replace.csv,rastrigin_seed1_replace.csv,rastrigin_seed2_replace.csv,rastrigin_seed3_replace.csv,rastrigin_seed4_replace.csv,rastrigin_seed5_replace.csv,rastrigin_seed6_replace.csv,rastrigin_seed7_replace.csv,rastrigin_seed8_replace.csv,rastrigin_seed9_replace.csv,中央値,平均�,標準偏差
316,9.620496541,12.93577093,5.000661881,12.33360419,28.92311417,11.95439886,18.33772744,2.14985834,4.9831415,6.978525717,3.358897627,9.620496541,10.59783611,7.789217805
317,8.895227503,12.93577093,5.000661881,12.33360419,28.91779073,11.95349909,18.33772744,2.14985834,4.982020342,6.978525717,3.358897627,8.895227503,10.53123489,7.800186555
318,8.895227503,12.93577093,4.999621709,12.29210121,28.91642815,11.95349909,18.33772744,2.14985834,4.982020342,6.978525717,2.805011819,8.895227503,10.4768902,7.851510902
319,8.895227503,12.93576198,4.99872412,12.29210121,28.91107819,11.95245496,18.12434989,2.14985834,4.982020342,6.978525717,2.796457078,8.895227503,10.45605085,7.830000664
320,8.895227503,12.93553773,4.995239446,12.29210121,28.90853958,11.95245496,18.12434989,2.14985834,4.982020342,6.978525717,2.796457078,8.895227503,10.45548289,7.829638183
321,8.895227503,12.93543461,4.995239446,12.29210121,28.90853958,11.95171616,18.12434989,2.14985834,4.982020342,6.978525717,2.780247075,8.895227503,10.45393271,7.831207824
322,8.895227503,12.93533508,4.993646321,12.29210121,28.90650805,11.95171616,18.12434989,2.14985834,4.982020342,6.978525717,2.780247075,8.895227503,10.45359415,7.830837006
323,8.895227503,12.93533508,4.993646321,12.29210121,28.90289576,11.95171616,18.12434989,2.14985834,4.982020342,6.97830582,2.780247075,8.895227503,10.45324577,7.829995577
324,8.895227503,12.93526088,4.993646321,12.29210121,28.88969208,11.95171616,18.12434989,2.14985834,4.982020342,6.97830582,2.780247075,8.895227503,10.45203869,7.826882465
325,8.895227503,12.93517497,4.993197219,12.24480313,28.88969208,11.95171616,18.12434989,2.14985834,4.982020342,6.977979993,2.780247075,8.895227503,10.44766061,7.82582644
326,8.895227503,12.93517497,4.993001432,12.24480313,28.88884544,11.95171616,18.12434989,2.134554313,4.982020342,6.977707783,2.780247075,8.895227503,10.44614982,7.827276546
327,8.895227503,12.93517497,4.992141177,12.24480313,28.88600967,11.95166759,18.12434989,2.134554313,4.982020342,6.977707783,2.780247075,8.895227503,10.4458094,7.826667402
328,7.777515949,12.93517497,4.992141177,12.24480313,28.88203678,11.95166759,18.12434989,2.134554313,4.981675941,6.977390836,2.780247075,7.777515949,10.34377797,7.85511078
329,7.777515949,12.93512275,4.991226209,12.24480313,28.88203678,11.95166759,18.11727883,2.096066258,4.981675941,6.977390836,2.780247075,7.777515949,10.3395483,7.858501077
330,6.849643296,12.93512275,4.991226209,12.24480313,28.88203678,11.95166759,17.80910664,2.096066258,4.981675941,6.974324536,2.780247075,6.974324536,10.22690184,7.863574729
331,6.849643296,12.93511663,4.991226209,12.24480313,28.88203678,11.95166759,17.80910664,2.096066258,4.981675941,6.974256189,2.780247075,6.974256189,10.22689507,7.863577345
332,6.849643296,12.93511663,4.991018493,12.24480313,28.879293,11.95166759,17.80910664,2.096066258,4.981365345,6.974256189,2.780247075,6.974256189,10.22659851,7.86296099
333,6.849643296,12.93511318,4.991018493,12.24285237,28.879293,11.95061259,17.61039855,2.087998714,4.98135906,6.973761686,2.780247075,6.973761686,10.20748164,7.84478563
334,6.849643296,12.93511318,4.991018493,12.23270022,28.87835593,11.95061259,17.61039855,2.087998714,4.98135906,6.973761686,2.780247075,6.973761686,10.20647353,7.844299767
335,6.849643296,12.93511318,4.991018493,12.23270022,28.87835593,11.95051746,17.61039855,2.087998714,4.98135906,6.973657271,2.780247075,6.973657271,10.20645539,7.844301955
336,6.849643296,12.93511318,4.990942925,12.23270022,28.87835593,11.94987693,17.61039855,2.087998714,4.981324956,6.973657271,2.780247075,6.973657271,10.20638719,7.844295012
337,6.849643296,12.93511318,4.990942925,12.22753686,28.87835593,11.94955325,17.61039855,2.087998714,4.981317772,6.973657271,2.780247075,6.973657271,10.20588771,7.84415507
338,6.849643296,12.93511318,4.990942925,12.22753686,28.87771347,11.94941511,17.61039855,2.087998714,4.981317772,6.972487413,2.29120839,6.972487413,10.16125233,7.891583314
339,6.849643296,12.93511318,4.990942925,12.22753686,28.87771347,11.9493819,17.05069969,2.087998714,4.981215401,6.972487413,2.29120839,6.972487413,10.1103583,7.840395572
340,6.849643296,12.93511318,4.990942925,12.13332884,28.87663442,11.9493819,17.05069969,2.087998714,4.980899134,6.972487413,2.147177602,6.972487413,10.08857337,7.852124914
341,6.849643296,12.93510936,4.990942925,12.08380512,28.87662901,11.9493819,17.05069969,2.087998714,4.980899134,6.972487413,2.147177602,6.972487413,10.08407038,7.850847939
342,6.849643296,12.72458051,4.990942925,12.08380512,28.87662901,11.94820747,17.05069969,2.087998714,4.980899134,6.972487413,2.147177602,6.972487413,10.06482463,7.843427501
343,6.849643296,10.42800849,4.990942925,12.08328264,28.87558857,11.94742199,17.04260569,2.087998714,4.980899134,6.972487413,2.073342636,6.972487413,9.848383772,7.802264121
344,6.849643296,10.42800849,4.990942925,12.08328264,28.87558857,11.9467973,17.04260569,2.087998714,4.980899134,6.972487413,2.073342636,6.972487413,9.848326982,7.802247317
345,6.849643296,10.42800849,4.990885405,12.08328264,28.87558857,11.9467973,16.87108771,2.087998714,4.980765975,6.972487413,2.073342636,6.972487413,9.832717105,7.786599571
346,6.849643296,10.41746476,4.986628046,12.08328264,28.87445666,11.9467973,16.87108771,2.087902117,4.980765975,6.972487413,2.073342636,6.972487413,9.831259869,7.78651717
347,6.849643296,10.33146441,4.986480805,12.08328264,28.87445666,11.94552236,16.87108771,2.087902117,4.980765975,6.972487413,2.073342636,6.972487413,9.823312365,7.785887258
348,6.849643296,9.99302786,4.986480805,12.08328264,28.87445666,11.94525723,16.76566515,2.08283385,4.98056402,6.972487413,2.071190055,6.972487413,9.782262635,7.775539942
349,6.849643296,9.99302786,4.986480805,12.08328264,28.87445666,11.94418656,16.76566515,2.076438103,4.980510912,6.972470385,2.029299103,6.972470385,9.777769225,7.780310394
350,6.849643296,9.99302786,4.986480805,12.08328264,28.87431883,11.94418656,16.76566515,2.076438103,4.980455523,6.972470385,2.029299103,6.972470385,9.777751659,7.780279979
351,6.849643296,9.99302786,4.986480805,12.08328264,28.87410838,11.94385459,16.71715641,2.076438103,4.980455523,6.972470385,2.026361886,6.972470385,9.773025443,7.776167266
352,6.849643296,9.99302786,4.986084459,12.07092909,28.87395258,11.94385459,16.71715641,2.018979204,4.98044587,6.972369769,2.026361886,6.972369769,9.766618637,7.781495163
353,6.849643296,9.99302786,4.986084459,12.06020876,28.873362,11.94385459,16.71715641,2.018979204,4.980240204,6.972369769,2.01965132,6.972369769,9.764961625,7.781713675
354,6.849643296,9.988029413,4.985619405,12.06020876,28.8731391,11.94385459,16.71715641,2.018979204,4.980240204,6.972369769,2.01965132,6.972369769,9.764444679,7.781672992
355,6.849643296,9.988029413,4.985619405,12.06020876,28.87284382,11.94385459,16.71715641,2.018979204,4.980198881,6.972369769,2.01965132,6.972369769,9.764414079,7.781603025
356,6.62353589,9.988029413,4.985619405,12.04769442,28.87284382,11.94385459,16.71715641,2.018979204,4.980001381,6.972369769,2.01965132,6.972369769,9.742703238,7.790006959
357,6.616872624,9.988029413,4.985619405,12.04769442,28.87284382,11.94341989,16.6933933,2.018979204,4.979939528,6.972350885,2.01965132,6.972350885,9.739890346,7.78814153
358,6.616872624,9.988029413,4.98449164,12.00777884,28.87282479,11.94321434,16.66255137,2.01084267,4.97990283,6.972038907,2.01965132,6.972038907,9.732563523,7.78509577
359,6.335853599,9.988029413,4.984302278,12.00777884,28.87271519,11.94321434,16.66255137,2.01084267,4.979875656,6.971934901,2.01965132,6.971934901,9.706977235,7.796784619
360,6.335853599,9.988029413,4.983406927,12.00777884,27.05486428,11.94321434,16.66255137,2.01084267,4.979799641,6.971934901,2.01965132,6.971934901,9.541629755,7.356837746
361,6.335853599,9.460362133,4.983406927,11.0660163,27.05486428,11.94307667,16.66255137,2.01084267,4.979799641,6.823922998,2.01965132,6.823922998,9.394577082,7.333647651
362,6.335853599,9.460362133,4.982909433,9.758563408,27.05486428,11.94249431,16.66255137,2.01084267,4.979799641,6.745422758,2.01965132,6.745422758,9.268483175,7.317095987
363,6.335853599,9.460362133,4.982642881,9.758563408,27.05486428,11.94249431,16.66255137,2.010077588,4.979724853,6.745422758,2.018657456,6.745422758,9.26829224,7.317290334
364,6.335853599,9.460362133,4.982642881,9.758563408,26.97004661,11.94200636,16.64903674,2.010077588,4.979724853,6.738724278,2.018657456,6.738724278,9.258699628,7.295532088
365,6.031353443,9.460362133,4.982640867,9.758563408,26.97004661,11.94200636,16.64903674,2.010077588,4.979724853,6.738724278,2.018657456,6.738724278,9.231017613,7.308298071
366,6.031353443,9.460362133,4.982511612,9.758563408,26.97004661,11.94200636,16.64903674,2.010077588,4.979724853,6.673426811,2.018657456,6.673426811,9.225069729,7.310558534
367,6.031353443,9.460362133,4.982455447,9.758563408,26.97004661,11.94187111,16.64684631,2.010054368,4.979724853,6.673426811,2.018505512,6.673426811,9.224837274,7.310351621
368,6.027426852,9.460362133,4.982455447,9.758563408,26.97004661,11.94187111,16.64684631,2.010054368,4.979724853,6.673426811,2.018505512,6.673426811,9.224480311,7.310523246
369,6.027426852,9.460362133,4.982455447,9.758563408,26.97004661,11.94171067,16.64684631,2.010054368,4.979724853,6.673426811,2.018505512,6.673426811,9.224465725,7.310517282
370,5.990542304,9.454220219,4.981463211,9.758563408,26.97004661,11.94148547,16.64684631,2.003065844,4.979471463,6.673426811,2.018505512,6.673426811,9.219785197,7.31287196
371,5.990542304,9.402673492,4.981045388,9.758563408,26.97004661,11.94148547,16.64684631,2.003065844,4.979460885,6.673426811,2.017935488,6.673426811,9.215008365,7.312804128
372,5.990542304,9.402673492,4.981045388,9.758563408,26.97004661,11.94136569,16.64684631,2.003065844,4.979453024,6.673426811,2.017935488,6.673426811,9.214996761,7.312800118
373,5.990542304,9.402673492,4.981045388,9.758563408,26.97004661,11.94136569,16.64684631,2.003065844,4.979207201,6.673426811,2.017935488,6.673426811,9.214974414,7.312814356
374,5.990542304,9.334546961,4.981044282,9.54865333,26.97004661,11.94136569,16.64684631,2.003065844,4.978981556,6.673426811,2.017935488,6.673426811,9.189677745,7.311377019
375,5.976056527,9.334546961,4.980514429,9.515064593,26.97004661,11.94136569,16.64684631,2.003065844,4.977604813,6.594349022,2.017935488,6.594349022,9.177945118,7.314718043
376,5.678419385,9.334546961,4.980337931,9.515064593,26.97004661,11.94136569,16.64474832,2.003065844,4.976970586,6.594349022,2.017935488,6.594349022,9.150622767,7.328116087
377,5.678419385,9.334546961,4.980322672,9.515064593,26.97004661,11.94135199,16.63396182,2.00264779,4.976873038,6.594349022,2.017935488,6.594349022,9.14959267,7.327060318
378,5.678419385,9.314660992,4.979574988,9.515064593,26.97004661,11.94135199,16.62185329,2.00264779,4.976649048,6.594349022,2.017935488,6.594349022,9.146595746,7.325831498
379,5.678419385,9.274938083,4.979115545,9.366299596,26.94189376,11.94135199,16.49459255,2.00264779,4.976649048,6.594349022,2.017935488,6.594349022,9.115290205,7.30535871
380,5.55684074,9.211735631,4.978955287,9.366299596,21.59206554,11.94127355,16.49459255,2.00264779,4.976649048,6.594349022,2.017935488,6.594349022,8.612122204,6.079597085
381,5.55684074,9.104735455,4.978860118,9.366299596,21.59206554,11.94127355,16.49459255,2.00264779,4.976336687,6.422431409,2.017935488,6.422431409,8.586728993,6.084548838
382,5.55684074,9.095469899,4.978860118,9.366299596,21.59206554,11.94126231,16.49459255,2.00264779,4.976322036,6.37792122,2.017935488,6.37792122,8.581837936,6.086068084
383,5.484276009,9.095469899,4.978860118,9.366299596,16.13598505,11.94126231,16.49459255,2.001911601,4.976243506,6.37792122,2.017935488,6.37792122,8.079159759,5.058422287
384,5.456936526,9.083170747,4.978860118,9.366299596,16.13598505,11.94126231,16.49459255,2.001911601,4.976243506,6.37792122,2.017935488,6.37792122,8.075556246,5.059584986
385,5.456936526,9.083170747,4.978860118,9.366299596,16.13598505,11.94122349,16.49459255,2.001911601,4.976235165,6.37792122,2.017935488,6.37792122,8.075551959,5.059582531
386,5.456936526,9.083170747,4.978860118,9.366299596,16.13598505,11.94122349,16.48497388,2.001911601,4.976235165,6.37792122,2.017679723,6.37792122,8.074654283,5.05801321
387,5.456936526,9.083170747,4.978860118,9.366299596,16.13598505,11.94122349,16.48497388,2.001911601,4.976235165,6.37792122,2.017679723,6.37792122,8.074654283,5.05801321
388,5.456936526,9.08052324,4.978860118,9.366299596,16.13598505,11.0490003,16.48497388,2.001911601,4.976223834,6.37792122,2.017679723,6.37792122,7.993301372,4.996531687
389,5.456936526,9.08052324,4.978812494,9.366299596,16.13598505,11.0490003,16.48497388,2.001911601,4.976105302,6.37792122,2.017679723,6.37792122,7.993286267,4.996541718
390,5.456936526,9.049624628,4.978812494,9.366299596,16.13598505,11.0490003,16.48497388,2.001911601,4.975947719,6.326099828,2.015228753,6.326099828,7.985529125,4.997877063
391,5.456936526,9.049624628,4.978812494,9.366299596,16.13598505,11.0490003,16.48497388,2.001911601,4.975865941,6.326099828,2.015131572,6.326099828,7.985512856,4.997893597
392,5.456936526,9.044466359,4.978812494,9.366299596,15.92929148,11.0490003,16.21826523,2.001911601,4.975865941,6.243358781,2.015131572,6.243358781,7.934485444,4.92180918
393,5.454797755,9.042652544,4.978802808,9.212921288,15.92929148,11.0490003,16.21826523,2.001911601,4.97563471,6.243358781,2.015131572,6.243358781,7.920160734,4.917642829
394,5.454797755,9.030756697,4.978802808,9.212921288,15.92929148,11.0490003,16.21826523,2.001911601,4.97563471,6.224779047,2.011913157,6.224779047,7.917097643,4.918395232
395,5.454797755,9.022866687,4.978802808,8.548062664,15.92929148,11.0490003,16.21826523,2.001911601,4.97563471,6.080754384,2.010108638,6.080754384,7.842681478,4.90995089
396,5.450943631,9.01750252,4.97753555,8.548062664,15.92929148,11.04348003,16.21826523,1.999298664,4.975627069,6.080754384,2.010108638,6.080754384,7.840988169,4.910034616
397,5.431034973,9.000006003,4.977478021,8.512424831,15.92929148,11.04348003,16.21826523,1.999057288,4.975627069,6.080754384,2.009694853,6.080754384,7.834283106,4.91016752
398,5.408949794,9.000006003,4.976906227,8.297324341,15.92929148,11.02863129,16.21714456,1.999057288,4.975608376,6.080754384,2.009694853,6.080754384,7.811215327,4.907568318
399,5.397394945,9.000006003,4.976906227,8.297324341,15.92929148,11.02595579,16.21012709,1.999057288,4.975603352,6.080754384,2.009694853,6.080754384,7.809283251,4.906758277
400,5.391546909,9.000006003,4.976906227,8.297324341,15.92929148,11.02595579,16.21012709,1.999057288,4.975583457,6.080754384,2.009694853,6.080754384,7.808749802,4.907047191
401,5.360744807,9.000006003,4.976865028,8.297324341,15.54865701,11.02595579,16.19461113,1.998994653,4.97555111,6.080754384,2.009665653,6.080754384,7.769920901,4.843845319
402,5.360744807,9.000006003,4.976865028,8.297324341,15.54865701,11.02595579,16.10977321,1.998994653,4.975472267,6.080754384,2.009665653,6.080754384,7.762201195,4.829139581
403,5.353934644,9.000006003,4.976865028,8.297324341,15.54865701,11.02595579,16.09459312,1.998994653,4.975458016,6.080754384,2.008124283,6.080754384,7.760060661,4.827040579
404,5.353934644,9.000006003,4.976865028,8.297324341,15.54865701,11.02595579,16.09459312,1.998994653,4.975257923,6.080754384,2.008124283,6.080754384,7.76004247,4.827052122
405,5.353934644,9.000006003,4.976376155,8.297324341,15.54865701,11.02595579,16.09459312,1.998994653,4.975257923,6.046091288,2.008124283,6.046091288,7.756846837,4.828297332
406,5.34997342,9.000006003,4.976376155,8.297324341,15.54865701,11.02595579,16.09459312,1.998668505,4.975257923,6.046091288,2.008124283,6.046091288,7.756457076,4.828533505
407,5.34997342,9.000006003,4.976376155,8.297324341,15.36847338,11.02595579,16.09459312,1.997696097,4.975257923,6.046091288,2.008124283,6.046091288,7.739988345,4.799791515
408,5.347895487,8.999921298,4.976302941,8.297324341,14.95655194,11.02595579,16.09459312,1.997696097,4.975257923,6.046091288,2.008124283,6.046091288,7.702337682,4.735604786
409,5.313978723,8.999921298,4.976302941,8.191103874,14.73146735,11.02595579,16.09459312,1.997680544,4.975257923,6.046091288,2.008007257,6.046091288,7.669123645,4.701911157
410,5.313978723,8.999921298,4.976255015,8.191103874,14.73146735,11.02595579,16.09459312,1.997680544,4.975257923,6.023368496,2.006225102,6.023368496,7.666891566,4.702917666
411,5.311345948,8.999921298,4.976255015,8.191103874,14.73146735,11.02595579,16.09459312,1.997680544,4.975257923,6.023368496,2.006225102,6.023368496,7.666652223,4.703049451
412,5.25201198,8.999300038,4.976255015,8.191103874,14.73146735,11.02595579,16.09459312,1.997625302,4.975257923,6.023368496,2.005964131,6.023368496,7.661173001,4.706074326
413,5.25201198,8.996277847,4.976255015,8.178007754,14.73146735,11.0028335,16.09459312,1.997615441,4.975257923,6.023368496,2.005964131,6.023368496,7.657604777,4.704194632
414,5.25201198,8.995764121,4.976248615,8.178007754,14.73146735,11.0028335,16.09459312,1.997615441,4.975257923,6.023368496,2.004399779,6.023368496,7.657415279,4.704368341
415,5.25201198,8.994215978,4.976248615,8.178007754,14.73146735,11.0028335,16.09459312,1.997615441,4.975257923,6.023368496,2.004399779,6.023368496,7.657274539,4.70432432
416,5.21192699,8.994215978,4.976248615,8.178007754,14.73146735,11.0028335,16.09459312,1.997615441,4.975257923,6.023368496,2.004399779,6.023368496,7.653630449,4.706388889
417,5.182742864,8.994215978,4.976017926,8.178007754,14.73146735,11.0028335,16.09459312,1.997615441,4.975257923,6.023368496,2.003921258,6.023368496,7.650912873,4.70798146
418,5.168852535,8.992716098,4.976017926,8.178007754,14.73146735,11.0028335,16.09459312,1.997434831,4.975257923,6.023368496,2.003921258,6.023368496,7.649497344,4.708690342
419,5.133206821,8.992694678,4.975839062,8.077436685,14.73146735,11.0028335,16.09459312,1.996895492,4.975257923,6.023368496,2.003921258,6.023368496,7.637046761,4.709616399
420,5.117511674,8.992694678,4.975839062,8.077436685,14.73146735,11.0028335,16.09459312,1.996895492,4.975257765,6.021038734,2.003921258,6.021038734,7.635408119,4.710532927
421,5.117511674,8.989806905,4.975503802,8.077436685,14.73146735,11.00062911,16.09459312,1.996895492,4.975255216,6.021038734,2.003921258,6.021038734,7.634914485,4.710311314
422,5.111951621,8.989806905,4.975503802,8.077436685,14.73146735,11.00062911,16.09459312,1.996847495,4.975253486,6.021038734,2.003921258,6.021038734,7.634404505,4.710614599
423,5.111951621,8.988455531,4.975503802,8.077436685,14.73146735,11.00062911,16.09459312,1.996847495,4.975253486,6.021038734,2.003385874,6.021038734,7.634232982,4.710639727
424,5.111951621,8.988346915,4.975503802,8.077436685,14.73146735,11.00062911,16.09305142,1.996847495,4.975247277,6.021038734,2.003385874,6.021038734,7.634082389,4.71036008
425,5.111951621,8.987698509,4.975503802,8.077436685,14.73146735,10.99131096,16.09305142,1.996847495,4.975246266,6.021038734,2.003385874,6.021038734,7.633176247,4.709676297
426,5.111951621,8.987488701,4.975503802,8.062894114,14.52215846,10.99131096,16.09272536,1.996847495,4.975246266,6.021038734,2.003207071,6.021038734,7.612761144,4.678263367
427,5.10139343,8.987488701,4.975503802,8.062894114,14.08284292,10.99131096,16.09272536,1.996847495,4.975246266,6.021038734,2.003207071,6.021038734,7.571863532,4.615389355
428,5.10139343,8.987488701,4.975503802,8.062894114,14.01180775,10.99131096,16.09272536,1.996847495,4.975246266,6.021038734,2.003207071,6.021038734,7.56540579,4.605407248
429,5.10139343,8.9874589,4.975503802,8.062894114,14.01180775,10.99131096,16.09272536,1.996847495,4.975246266,6.021038734,2.003089431,6.021038734,7.565392386,4.605420536
430,5.10139343,8.9874589,4.975390983,8.062894114,14.01180775,10.99131096,16.09272536,1.995326433,4.975246266,6.021038734,2.003089431,6.021038734,7.565243851,4.605610815
431,5.077499918,8.9874589,4.975363527,8.062894114,14.01180775,10.99131096,16.09203046,1.995058944,4.975245046,6.021038734,2.003089431,6.021038734,7.562981617,4.606799778
432,5.077499918,8.9874589,4.975363527,8.062894114,14.01180775,10.99131096,16.08993568,1.995058944,4.975245046,6.021038734,2.003089431,6.021038734,7.562791182,4.606411976
433,5.077499918,8.9874589,4.975363527,8.062341047,14.01180775,10.99131096,16.08993568,1.994936495,4.975245046,6.021038734,2.002706989,6.021038734,7.562695004,4.606466934
434,5.077499918,8.9874589,4.975317595,8.062341047,14.01180775,10.98456704,16.08207361,1.994936495,4.975245046,6.020770991,2.002465773,6.020770991,7.561316742,4.604550793
435,5.077499918,8.9874589,4.975317595,8.062341047,13.77760332,10.98456704,16.08207361,1.994936495,4.975245046,6.020770991,2.00205643,6.020770991,7.539988218,4.572218409
436,5.077499918,8.9874589,4.975317595,8.062341047,13.72031082,10.98438361,16.08204538,1.994936495,4.975242022,6.020768413,2.001630586,6.020768413,7.534721345,4.564461045
437,5.077499918,8.987457337,4.975215173,8.062341047,13.72031082,10.98438361,16.08204538,1.994936495,4.975233322,6.020768413,2.001532611,6.020768413,7.534702194,4.564479103
438,5.077499918,8.987457337,4.975215173,8.062341047,13.60791888,10.98438361,16.08204538,1.994936495,4.975230456,6.020768413,2.001532611,6.020768413,7.524484484,4.54934905
439,5.077499918,8.987457337,4.975215173,8.062341047,13.60791888,10.98411513,16.07861953,1.994936495,4.975230456,6.02076544,2.001531481,6.02076544,7.524148262,4.548684514
440,5.074335336,8.987344203,4.975215173,8.062341047,13.60791888,10.98411513,16.07861953,1.994936495,4.97518497,6.02076544,2.001531481,6.02076544,7.523846153,4.548853736
441,5.074335336,8.987132496,4.975215173,8.062341047,13.60791888,10.98411513,16.07098518,1.994936495,4.975183172,6.02076544,2.001530408,6.02076544,7.523132615,4.547411758
442,5.074335336,8.986876214,4.975215173,8.062341047,13.60791888,10.98403852,16.07098518,1.994892904,4.975171805,6.02076544,2.001521211,6.02076544,7.52309652,4.54740473
443,5.074335336,8.98682942,4.975215173,8.062341047,13.48599271,10.98403852,16.07098518,1.994892904,4.975157805,6.02076544,2.001446553,6.02076544,7.512000008,4.531218048
444,5.074335336,8.986487568,4.975215173,8.062341047,13.4629482,10.98403852,16.06299939,1.994892904,4.975100531,6.02076544,2.00143814,6.02076544,7.509142023,4.526667804
445,5.074335336,8.986349667,4.975215173,8.062341047,13.4629482,10.98403852,16.05430722,1.994892904,4.975100531,6.02076544,2.000883179,6.02076544,7.508288838,4.525088777
446,5.074335336,8.986349667,4.975211352,8.062341047,13.32383967,10.98403852,16.05430722,1.994854403,4.975089107,6.02076544,2.000883179,6.02076544,7.495637722,4.506946737
447,5.074335336,8.981867529,4.975211352,8.062341047,13.32383967,10.98401684,16.05430722,1.994854403,4.975081286,6.017500451,2.000883179,6.017500451,7.494930756,4.50690437
448,5.070285807,8.981867529,4.975211352,8.062341047,13.32383967,10.98401684,16.05425581,1.994854403,4.975073379,6.014766164,2.000883179,6.014766164,7.494308653,4.507202385
449,5.070285807,8.980788395,4.975211352,8.062341047,13.32383967,10.98401684,16.03870529,1.994854403,4.975073379,6.002491091,2.000771806,6.002491091,7.491670825,4.504632764
450,5.070285807,8.980788395,4.975211352,8.062341047,13.32383967,10.98401684,16.03870529,1.994854403,4.975020838,6.002491091,2.000706309,6.002491091,7.491660095,4.504643683
451,5.070285807,8.980636122,4.975211352,8.062341047,13.32383967,10.98401684,16.03870529,1.994854403,4.974959923,6.000166985,2.000667089,6.000166985,7.491425866,4.504723717
452,5.070261536,8.980480934,4.975207398,8.062341047,13.32383967,10.98401684,16.03870529,1.994854403,4.974959923,6.000166985,2.000667089,6.000166985,7.491409192,4.504720113
453,5.070261536,8.980377162,4.975199662,8.062341047,13.29541301,10.98396877,16.03826895,1.994854403,4.974932963,6.000166985,2.000667089,6.000166985,7.488768325,4.500958145
454,5.070261536,8.980205909,4.975199662,8.059067555,13.21525714,10.98396877,16.03826895,1.994783551,4.974932963,6.000166985,2.000667089,6.000166985,7.481161828,4.490631143
455,5.070261536,8.979294249,4.975185667,8.059067555,13.21525714,10.98396877,16.03826895,1.994627965,4.974925272,6.000166985,2.000667089,6.000166985,7.481062835,4.490620938
456,5.070261536,8.979294249,4.975168134,8.059067555,13.21525714,10.98364384,16.03826895,1.994515767,4.974921735,6.000166985,2.00062767,6.000166985,7.481017597,4.490615287
457,5.070261536,8.979294249,4.975168134,8.059067555,13.20114318,10.98364384,16.0355556,1.994515767,4.974921735,6.000166985,2.000406834,6.000166985,7.479467765,4.488324342
458,4.81871691,8.979294249,4.975154915,8.056211565,13.20114318,10.98358808,16.03333258,1.994012119,4.974921735,6.000166985,2.000356994,6.000166985,7.456081756,4.502046945
459,4.655515052,8.979294249,4.975154915,8.053228084,13.20114318,10.98356766,16.01657779,1.993998955,4.974921735,6.000166985,2.000356994,6.000166985,7.439447782,4.508636073
460,4.655515052,8.979294249,4.97515194,8.053228084,13.20114318,10.98356766,16.01565623,1.993998955,4.974920305,5.999320445,2.000348467,5.999320445,7.43928587,4.508489062
461,4.655515052,8.979294249,4.975144771,8.047005166,13.20114318,10.98271105,16.01565623,1.993887049,4.974920305,5.998643437,2.000348467,5.998643437,7.438569905,4.50837289
462,4.655515052,8.979294249,4.975114698,8.047005166,13.20114318,10.98271105,16.01565623,1.993887049,4.974920305,5.998643437,2.000348467,5.998643437,7.438567171,4.508374533
463,4.655515052,8.979294249,4.975114698,8.046985818,13.18298366,10.98271105,16.01193778,1.993887049,4.974920305,5.997623735,1.999455976,5.997623735,7.43640267,4.505488266
464,4.655515052,8.979294249,4.975114698,8.046985818,13.18298366,10.98185166,16.00855247,1.993887049,4.974915572,5.997623735,1.997560271,5.997623735,7.435844022,4.505005411
465,4.655515052,8.979071596,4.975114698,8.046985818,13.18298366,10.98181875,15.99251146,1.993887049,4.974910684,5.997623735,1.997560271,5.997623735,7.43436207,4.501944516
466,4.655515052,8.979071596,4.975107958,8.046985818,13.18298366,10.97837706,15.99251146,1.993829835,4.974905198,5.997623735,1.997560271,5.997623735,7.434042876,4.501681009
467,4.655515052,8.978815217,4.975092074,8.046985818,13.18298366,10.97734995,15.9879271,1.993829835,4.974895246,5.997623735,1.997362682,5.997623735,7.433489124,4.500745162
468,4.641486749,8.978815217,4.975092074,8.046985818,13.18298366,10.97470798,15.98407317,1.993829835,4.974895246,5.997623735,1.997362682,5.997623735,7.431623287,4.500672494
469,4.421759035,8.978815217,4.975092074,8.046985818,13.18120404,10.9735295,15.98040268,1.993829835,4.974895246,5.997623735,1.997362682,5.997623735,7.411045442,4.513742409
470,4.421759035,8.978747419,4.975055092,8.046985818,13.18120404,10.96649631,15.97773059,1.993829835,4.974895246,5.997623735,1.997362682,5.997623735,7.410153618,4.512680061
471,4.421759035,8.978747419,4.975055092,8.046316819,13.18120404,10.96541981,15.97773059,1.99355134,4.974895246,5.997623735,1.997362682,5.997623735,7.409969619,4.512619224
472,4.421759035,8.978747419,4.975044177,8.046316819,13.14535803,10.96541981,15.97773059,1.99355134,4.974895246,5.997623735,1.997362682,5.997623735,7.406709899,4.508046055
473,4.421759035,8.978747419,4.975044177,8.046316819,13.14535803,10.96541981,15.97773059,1.993498778,4.974895246,5.997623735,1.997227332,5.997623735,7.406692816,4.508068608
474,4.421759035,8.978747419,4.975042721,8.045781039,13.04640137,10.96541981,15.97773059,1.993498778,4.974895246,5.997623735,1.997227332,5.997623735,7.397647916,4.495545372
475,4.421759035,8.978545421,4.975042721,8.03823914,12.98527472,10.96440909,15.97570664,1.993498778,4.974895195,5.997623735,1.997227332,5.997623735,7.391111073,4.487311817
